order_id,customer_id,order_date,amount,product_category
5668,1804,2025-08-18,210.66,Sports
5669,1292,2025-06-21,119.21,Electronics
5670,1490,2024-08-29,160.91,Home
5671,1288,2024-08-02,72.91,Clothing
5672,1486,2025-09-26,missing,Home
5673,1595,2025-09-16,457.75,Electronics
5674,1917,2024-10-31,40.54,Electronics
5675,1583,2025-06-01,123.6,Sports
5676,1869,2025-04-25,416.67,Toys
5677,1103,2025-11-01,333.22,Sports
5678,1846,2025-10-15,237.4,Clothing
5679,1912,2024-05-18,398.62,Clothing
5680,1604,2024-04-22,456.29,Toys
5681,1684,2024-10-28,432.35,Home
5682,1164,2024-09-19,467.53,Sports
5683,1686,2025-01-19,46.47,Toys
5684,1036,2025-11-04,342.29,Clothing
5685,1893,2024-04-25,20.37,Toys
5686,1088,2025-07-07,494.79,Books
5687,1769,2024-04-19,270.88,Toys
5688,1669,2024-04-15,185.41,Electronics
5689,1226,2024-08-24,356.69,Sports
5690,1723,2024-08-23,430.18,Electronics
5691,1275,2025-08-17,311.18,Books
5692,1784,2024-08-03,383.61,Sports
5693,1959,2025-08-19,202.69,Books
5694,1570,2024-11-18,92.62,Sports
5695,,2024-07-31,410.2,Clothing
5696,1506,2023-12-14,371.58,Books
5697,1129,2025-01-02,492.07,Home
5698,1642,2025-04-15,423.3,Electronics
5699,1546,2025-04-02,429.18,Sports
5700,1983,2025-07-22,378.0,Books
5701,1883,2024-12-26,51.71,Books
5702,1787,2024-12-24,337.91,Home
5703,1482,2024-12-31,160.01,Home
5704,1958,2025-01-01,52.93,Clothing
5705,1799,2024-09-17,78.66,Electronics
5706,1314,2023-12-12,285.36,Books
5707,1278,2024-07-11,175.47,Books
5708,1489,2024-04-02,348.73,Electronics
5709,1870,2025-09-08,201.63,Books
5710,1830,2024-09-13,30.98,Toys
5711,1788,2024-03-05,453.03,Electronics
5712,1979,2025-07-03,423.87,Clothing
5713,1391,2024-01-09,24.59,Toys
5714,1287,2025-06-24,482.88,Clothing
5715,1810,2024-10-04,107.92,Books
5716,1698,2024-01-26,29.03,Home
5717,1648,2024-04-23,66.59,Sports
5718,1265,2024-04-29,6.86,Sports
5719,1351,2023-12-27,11.4,Books
5720,1459,2025-09-16,200.98,Toys
5721,1077,2024-01-26,318.07,Electronics
5722,1271,2025-06-17,283.44,Toys
5723,1309,2025-09-23,258.32,Sports
5724,1907,2024-06-07,467.78,Books
5725,1739,2025-10-22,178.4,Home
5726,1255,2025-10-07,315.09,Clothing
5727,1084,2025-01-08,446.16,Sports
5728,1992,2024-09-12,62.86,Home
5729,1657,2024-03-14,452.7,Clothing
5730,,2025-08-10,183.63,Sports
5731,1942,2025-07-22,81.42,Electronics
5732,1950,2025-04-06,459.17,Clothing
5733,1610,2025-03-22,287.83,Clothing
5734,1311,2025-01-10,38.74,Sports
5735,1501,2023-12-24,395.47,Electronics
5736,1035,2023-12-18,66.37,Home
5737,1440,2025-04-12,308.27,Home
5738,1885,2024-08-01,267.45,Books
5739,1419,2025-03-29,52.04,Books
5740,1823,2025-04-15,15.31,Books
5741,1601,2025-10-29,287.84,Books
5742,1868,2025-09-09,5.06,Clothing
5743,1429,2024-02-07,388.01,Clothing
5744,1869,2024-09-25,38.21,Clothing
5745,1838,2024-06-11,412.83,Electronics
5746,1178,2025-08-04,406.29,Sports
5747,1223,invalid,379.8,Home
5748,1316,2025-10-29,266.85,Books
5749,1842,2024-09-12,156.64,Sports
5750,1053,2024-08-09,130.98,Clothing
5751,1509,2025-02-23,200.03,Clothing
5752,1087,2025-04-06,110.37,Books
5753,1617,2025-04-02,478.72,Books
5754,1564,2024-11-11,313.75,Books
5755,1206,2025-05-31,304.47,Sports
5756,1784,2023-12-08,59.73,Toys
5757,1249,2024-04-25,151.1,Electronics
5758,1764,2025-09-25,479.59,Toys
5759,1699,2024-01-26,6.81,Toys
5760,1072,2025-10-20,194.87,Books
5761,1552,2025-08-29,400.79,Sports
5762,1440,2024-01-13,39.84,Home
5763,1562,2025-05-05,39.25,Sports
5764,1034,2023-11-23,95.72,Home
5765,1213,2024-09-13,139.97,Home
5766,1171,2025-08-10,295.87,Sports
5767,1802,2024-01-09,27.59,Clothing
5768,1540,2025-01-12,103.83,Electronics
5769,1062,2024-01-31,23.47,Clothing
5770,1305,2025-05-08,390.61,Electronics
5771,1662,2025-02-16,38.4,Books
5772,1998,2025-04-15,41.95,Books
5773,1778,2024-08-14,298.88,Home
5774,1376,2024-10-16,164.58,Clothing
5775,1921,2025-05-15,231.15,Sports
5776,1694,2024-10-22,356.54,Toys
5777,1513,2024-01-08,430.24,Sports
5778,1986,2025-01-31,327.22,Sports
5779,1119,2025-08-23,291.69,Sports
5780,1174,2025-09-24,27.58,Toys
5781,1710,2024-11-19,377.38,Books
5782,1421,invalid,217.51,Toys
5783,1483,2024-01-04,199.13,Clothing
5784,1803,2025-06-20,163.81,Sports
5785,1781,2025-02-25,138.76,Electronics
5786,1604,invalid,145.48,Clothing
5787,1970,2025-05-25,172.7,Books
5788,1427,2024-12-04,361.71,Sports
5789,1811,2025-10-07,115.8,Sports
5790,1840,2024-06-28,237.6,Home
5791,1951,2025-07-18,456.9,Toys
5792,1270,2024-04-12,346.11,Electronics
5793,1319,2024-05-20,395.46,Sports
5794,1346,2024-11-27,318.82,Toys
5795,1397,2025-07-23,14.8,Home
5796,1601,2025-05-13,490.94,Clothing
5797,,2024-07-10,479.53,Sports
5798,1827,2025-02-10,344.39,Electronics
5799,1580,2025-07-22,469.33,Home
5800,1405,2025-01-04,244.11,Clothing
5801,1415,2024-03-12,116.63,Toys
5802,1793,2025-01-30,140.95,Sports
5803,1198,2025-07-24,431.74,Electronics
5804,1002,2025-05-31,72.17,Home
5805,1008,2025-10-03,254.31,Toys
5806,1679,2025-04-21,252.71,Electronics
5807,1639,2024-08-08,302.69,Home
5808,1261,2025-04-22,204.39,Toys
5809,1280,2024-07-11,321.51,Electronics
5810,1215,2024-01-03,87.51,Books
5811,1371,2025-05-29,471.07,Clothing
5812,1924,2023-12-21,148.48,Toys
5813,1795,2024-10-12,307.97,Books
5814,1772,2025-10-13,242.67,Books
5815,1019,2024-07-26,231.44,Electronics
5816,1657,2025-06-24,432.77,Clothing
5817,1212,2024-09-30,489.71,Home
5818,1676,2024-04-30,117.68,Toys
5819,1720,2024-08-15,498.61,Books
5820,1427,2024-10-10,121.62,Books
5821,1859,2024-09-19,193.16,Sports
5822,1136,2025-03-22,5.18,Sports
5823,1492,2024-07-01,91.13,Books
5824,1761,2025-10-14,315.77,Books
5825,1231,2023-11-25,162.33,Sports
5826,1837,2024-02-06,480.14,Toys
5827,1621,2025-01-21,29.86,Clothing
5828,1697,2025-06-28,302.24,Home
5829,1833,2023-12-13,236.43,Electronics
5830,1887,2024-02-14,158.52,Sports
5831,1395,2025-04-09,293.13,Sports
5832,1190,2024-10-18,missing,Electronics
5833,1245,2025-08-21,169.09,Toys
5834,1315,2024-05-28,38.26,Clothing
5835,1006,2025-08-30,162.38,Toys
5836,1484,2024-09-02,338.58,Sports
5837,1349,2024-05-20,231.53,Sports
5838,1087,2024-10-19,352.69,Books
5839,1075,2025-06-20,85.25,Toys
5840,1968,2024-07-15,164.89,Toys
5841,1879,2024-08-17,21.89,Books
5842,1615,2025-06-30,233.21,Electronics
5843,1478,2024-08-22,310.09,Sports
5844,1430,2025-03-04,264.28,Toys
5845,1617,2024-09-20,211.32,Home
5846,1115,2023-12-22,94.55,Sports
5847,1326,2025-10-25,19.32,Toys
5848,1375,2025-02-26,250.7,Sports
5849,1400,2024-04-25,216.84,Electronics
5850,1308,2025-07-07,391.64,Toys
5851,1122,2024-07-07,192.92,Electronics
5852,1243,2024-12-14,146.54,Sports
5853,1856,2024-10-13,435.78,Clothing
5854,1016,2024-11-25,122.43,Sports
5855,1719,2024-09-18,468.17,Home
5856,1898,2025-10-14,148.74,Clothing
5857,1091,2024-12-19,189.16,Electronics
5858,1702,2024-01-02,25.4,Electronics
5859,1345,2024-04-09,429.59,Clothing
5860,1083,2024-11-05,292.83,Electronics
5861,1925,2024-10-10,310.4,Clothing
5862,1897,2025-02-25,441.55,Toys
5863,1130,2025-07-07,328.39,Toys
5864,1090,2024-05-05,268.66,Toys
5865,1297,2024-12-28,161.23,Home
5866,1538,2025-10-24,211.28,Electronics
5867,1044,2024-07-09,317.94,Clothing
5868,1882,2024-04-01,26.96,Home
5869,1859,2025-01-09,385.31,Home
5870,1822,2024-06-19,289.68,Sports
5871,1228,2025-10-12,217.43,Toys
5872,1770,2024-12-15,38.88,Toys
5873,1322,2024-10-30,171.6,Books
5874,1171,2025-01-04,466.16,Electronics
5875,1867,2024-10-18,204.06,Electronics
5876,1021,2025-09-14,189.4,Electronics
5877,1374,2023-12-06,447.04,Electronics
5878,1964,invalid,183.95,Toys
5879,1531,2024-08-18,191.97,Electronics
5880,1606,2024-06-21,480.64,Toys
5881,1024,2024-05-19,375.47,Electronics
5882,1085,2024-05-14,115.16,Clothing
5883,1720,2025-06-07,125.23,Electronics
5884,1641,2024-11-09,116.15,Clothing
5885,1529,2024-03-11,436.49,Clothing
5886,1138,2024-05-04,82.07,Toys
5887,1631,2025-07-17,351.35,Toys
5888,1249,2025-04-30,361.89,Electronics
5889,1055,2025-08-07,162.72,Sports
5890,1918,2024-03-29,248.16,Toys
5891,1633,2024-04-10,340.82,Electronics
5892,1347,2025-04-30,296.61,Electronics
5893,1882,2023-11-14,402.22,Books
5894,1925,2025-08-13,30.97,Electronics
5895,1395,2025-05-17,280.09,Electronics
5896,1848,2024-05-08,291.12,Sports
5897,1450,2025-03-12,387.05,Toys
5898,1325,2023-12-14,181.41,Sports
5899,1101,2025-11-06,108.84,Books
5900,1991,2024-10-15,452.84,Toys
5901,1254,2025-05-17,347.69,Sports
5902,1079,2025-04-12,77.21,Electronics
5903,1532,2024-02-05,291.04,Clothing
5904,1757,2025-02-16,376.28,Toys
5905,1551,2024-12-09,305.58,Books
5906,1639,2024-11-06,364.48,Home
5907,1238,2025-05-28,274.64,Books
5908,1469,2024-09-23,496.45,Sports
5909,1159,2024-01-26,187.17,Toys
5910,1801,2024-09-05,64.89,Toys
5911,1372,2025-04-08,485.86,Sports
5912,1270,2024-12-23,15.92,Books
5913,1234,2024-05-02,428.99,Sports
5914,1368,2025-06-17,261.67,Home
5915,1638,2024-08-13,152.46,Home
5916,1087,2025-05-26,148.7,Electronics
5917,1520,2024-10-18,299.4,Electronics
5918,1048,2025-09-16,487.05,Clothing
5919,1740,2025-05-26,490.12,Clothing
5920,1097,2024-01-09,211.71,Sports
5921,1730,2024-09-05,462.3,Clothing
5922,1584,2024-07-22,437.75,Electronics
5923,1186,2024-06-02,475.91,Toys
5924,1351,invalid,297.98,Clothing
5925,1131,2024-05-10,470.04,Books
5926,1880,2024-01-31,492.25,Clothing
5927,1843,2024-07-06,221.06,Toys
5928,1458,2024-08-13,278.25,Toys
5929,1319,2024-09-17,41.75,Electronics
5930,1357,2024-06-01,474.13,Toys
5931,1229,2025-05-23,237.89,Electronics
5932,1918,2025-01-29,73.86,Clothing
5933,1713,2025-03-14,190.04,Toys
5934,1707,2023-12-11,420.22,Home
5935,1230,2025-11-05,207.94,Clothing
5936,1162,2024-07-26,300.48,Home
5937,1859,2024-04-08,406.67,Electronics
5938,1158,2024-10-06,53.13,Sports
5939,1578,2024-06-12,274.47,Toys
5940,1003,2024-08-03,216.97,Home
5941,1809,2024-08-24,480.88,Toys
5942,1083,2025-09-12,228.75,Electronics
5943,1787,2024-08-15,265.91,Books
5944,1826,2025-01-20,76.24,Electronics
5945,1817,2024-05-23,missing,Sports
5946,1968,2023-11-18,312.71,Home
5947,1426,2024-01-14,77.34,Home
5948,1024,2025-08-17,347.79,Sports
5949,1524,2024-12-26,315.55,Electronics
5950,1222,2024-12-21,8.57,Toys
5951,1628,2025-03-08,99.93,Toys
5952,1308,2025-02-12,235.36,Books
5953,1402,2023-11-18,380.54,Toys
5954,1985,2024-06-12,347.64,Sports
5955,1418,2024-03-17,23.11,Clothing
5956,1942,2024-06-07,199.33,Home
5957,1548,2023-12-19,214.92,Sports
5958,1725,2023-12-27,455.68,Home
5959,1950,2025-09-16,241.58,Sports
5960,1350,2025-11-07,23.69,Books
5961,1527,2025-02-21,241.91,Home
5962,1682,2024-11-22,432.61,Electronics
5963,1425,2024-10-09,355.32,Sports
5964,1256,2024-08-04,59.38,Home
5965,1527,2025-04-26,10.78,Electronics
5966,1952,2024-09-25,347.53,Clothing
5967,1640,2024-07-31,283.73,Books
5968,1867,2025-09-18,142.45,Toys
5969,1276,2023-11-21,248.83,Home
5970,1916,2025-04-06,21.86,Sports
5971,1451,2024-01-31,148.02,Sports
5972,1821,2024-10-25,442.03,Books
5973,1056,invalid,214.69,Electronics
5974,1815,2024-02-15,152.85,Home
5975,1435,2025-06-23,45.31,Toys
5976,1656,2025-10-27,251.59,Books
5977,1847,2023-11-29,40.91,Home
5978,1649,2025-01-06,412.74,Books
5979,1582,2024-12-28,115.37,Electronics
5980,1736,2024-07-14,49.46,Clothing
5981,1126,2025-08-01,329.0,Books
5982,1261,2025-06-09,230.52,Clothing
5983,,2025-06-02,67.52,Sports
5984,1308,2025-03-16,missing,Home
5985,1906,2024-07-25,487.34,Clothing
5986,1542,2024-01-08,150.46,Home
5987,1584,invalid,61.2,Electronics
5988,1586,2025-08-19,232.69,Toys
5989,1549,2024-05-05,476.69,Sports
5990,1865,2024-03-27,82.83,Clothing
5991,1464,2024-10-29,340.84,Books
5992,1663,2024-08-10,37.3,Books
5993,1212,2024-02-08,435.69,Clothing
5994,1886,2024-09-10,73.45,Toys
5995,1684,2023-11-10,351.89,Home
5996,1369,2024-10-24,395.85,Clothing
5997,1439,2025-11-05,365.67,Toys
5998,1766,2024-12-29,147.91,Books
5999,1691,2025-04-09,270.32,Sports
6000,1866,2024-02-12,385.28,Home
6001,1859,2024-01-20,168.05,Electronics
6002,1616,2024-08-21,223.43,Clothing
6003,1691,2024-07-04,107.97,Electronics
6004,1247,2024-07-27,244.91,Home
6005,1767,2024-08-28,179.52,Electronics
6006,1306,2024-11-20,401.33,Electronics
6007,1019,2024-01-19,200.44,Toys
6008,1900,2024-03-01,435.73,Toys
6009,1053,2024-05-25,100.28,Books
6010,1310,2025-03-07,77.39,Home
6011,1809,2025-03-03,198.01,Toys
6012,1071,2024-03-05,238.76,Clothing
6013,1796,2024-04-24,327.12,Home
6014,1881,2023-12-26,445.01,Electronics
6015,1180,2024-09-18,414.7,Home
6016,1399,2025-05-12,95.52,Books
6017,1273,2025-03-17,176.32,Clothing
6018,1373,2024-03-07,352.84,Sports
6019,1395,2024-11-29,15.99,Clothing
6020,1038,2024-03-31,9.06,Sports
6021,1060,2023-11-26,209.11,Books
6022,1065,2024-07-29,229.82,Electronics
6023,1626,2024-04-22,308.74,Books
6024,1063,2024-10-19,372.65,Clothing
6025,1856,2024-08-03,126.6,Electronics
6026,1908,2024-03-12,473.46,Toys
6027,1554,2024-02-16,136.4,Electronics
6028,1563,2025-10-12,194.88,Home
6029,1207,2024-03-25,101.61,Home
6030,1694,2024-11-19,26.38,Sports
6031,1206,2025-07-01,121.4,Toys
6032,1920,invalid,80.36,Home
6033,1823,2025-08-21,267.17,Electronics
6034,1146,2024-08-24,77.73,Home
6035,1568,2024-07-24,257.3,Home
6036,1344,2024-04-22,278.76,Home
6037,1876,2024-06-18,64.16,Toys
6038,1483,2024-01-27,264.84,Electronics
6039,1741,2024-04-12,152.5,Books
6040,1812,2025-02-19,385.8,Toys
6041,1214,2024-08-29,447.8,Clothing
6042,1943,2024-08-15,55.92,Sports
6043,1534,2023-12-25,142.85,Toys
6044,1439,2024-07-24,79.22,Books
6045,1225,2025-08-27,308.08,Clothing
6046,1441,2025-04-17,469.92,Electronics
6047,,2024-01-30,249.78,Clothing
6048,1073,2024-09-27,313.55,Toys
6049,1492,2024-08-22,487.12,Electronics
6050,1916,2024-06-03,368.23,Sports
6051,1208,2024-04-13,332.34,Electronics
6052,1894,2024-04-19,496.27,Sports
6053,1038,2024-08-02,265.43,Home
6054,1737,2024-10-27,219.92,Home
6055,1137,2025-01-13,222.17,Home
6056,1686,2024-07-02,310.26,Electronics
6057,1858,2023-11-14,156.41,Home
6058,1001,2025-09-19,243.15,Books
6059,1819,2025-03-09,216.21,Home
6060,1677,2024-05-10,265.95,Sports
6061,1932,2025-10-22,286.36,Electronics
6062,1948,2024-05-06,173.17,Sports
6063,1199,2024-07-19,179.81,Electronics
6064,1961,2025-03-14,383.37,Home
6065,1429,2024-04-22,178.72,Books
6066,1805,2024-05-08,239.24,Toys
6067,1844,2024-09-04,7.25,Sports
6068,1083,2024-05-03,447.81,Electronics
6069,1399,2024-11-09,279.49,Toys
6070,1202,2024-12-31,279.98,Toys
6071,1892,2024-05-29,14.43,Toys
6072,1736,2024-03-06,303.12,Toys
6073,1757,2025-07-19,125.03,Toys
6074,1579,2025-02-26,427.09,Home
6075,1647,2024-12-02,457.98,Electronics
6076,1728,2024-08-13,474.12,Books
6077,1209,2024-09-23,78.01,Toys
6078,1103,2024-08-06,498.38,Electronics
6079,1985,2024-05-15,413.16,Books
6080,1912,2024-12-27,169.05,Toys
6081,1366,2024-11-25,87.42,Books
6082,1975,2024-11-18,273.08,Electronics
6083,1960,2024-02-14,452.15,Clothing
6084,1425,2024-01-18,153.88,Books
6085,1672,2025-03-23,158.19,Home
6086,1216,2025-01-15,72.28,Sports
6087,1316,2025-06-27,249.52,Books
6088,1938,2024-08-08,27.05,Books
6089,1584,2025-05-21,367.55,Home
6090,1270,2025-05-21,122.14,Sports
6091,1259,2024-01-24,319.58,Toys
6092,1656,2025-06-04,105.38,Toys
6093,1155,2024-02-12,109.96,Toys
6094,1053,2025-06-11,489.54,Toys
6095,1195,2024-01-15,470.12,Sports
6096,1393,2023-12-02,99.52,Toys
6097,1857,2025-11-04,288.68,Home
6098,1964,2025-09-01,113.27,Toys
6099,1339,2025-04-26,185.46,Clothing
6100,1148,2024-06-29,425.73,Sports
6101,1673,2024-03-02,194.92,Books
6102,1339,2025-08-11,189.77,Electronics
6103,1836,2024-04-25,136.28,Sports
6104,1589,2024-12-24,113.95,Books
6105,1549,2025-01-09,179.4,Toys
6106,1198,2025-05-22,18.43,Books
6107,1919,2024-04-01,361.45,Electronics
6108,1316,2025-04-02,233.61,Clothing
6109,1652,2024-04-14,222.86,Sports
6110,1114,2024-09-18,67.45,Electronics
6111,1064,2025-11-06,189.4,Sports
6112,1874,2024-07-23,81.86,Toys
6113,1079,2024-07-19,347.59,Books
6114,1082,2025-04-13,41.52,Clothing
6115,1997,2024-05-13,212.16,Electronics
6116,1183,2024-12-21,34.81,Electronics
6117,1635,2024-12-29,213.82,Electronics
6118,1084,2024-08-12,33.6,Books
6119,1324,2025-03-29,486.86,Toys
6120,1534,2025-08-09,376.86,Clothing
6121,1840,2024-03-25,117.66,Toys
6122,1754,2025-09-01,319.83,Home
6123,1562,2024-07-06,482.24,Clothing
6124,1783,2025-02-23,282.5,Home
6125,1428,2024-05-17,327.8,Electronics
6126,1105,2024-07-08,325.02,Books
6127,1927,2025-07-07,93.61,Toys
6128,1140,2025-03-15,212.23,Clothing
6129,1009,2024-07-05,266.04,Home
6130,1453,2024-09-20,297.85,Clothing
6131,1345,2023-11-13,311.68,Electronics
6132,1648,2025-05-16,198.79,Sports
6133,1690,2025-03-19,missing,Sports
6134,1763,2024-05-15,62.63,Books
6135,1728,2025-01-28,431.63,Clothing
6136,1912,2024-07-18,355.48,Electronics
6137,1173,2024-06-10,493.38,Clothing
6138,1281,2025-06-17,57.03,Toys
6139,1381,2024-07-21,81.13,Toys
6140,1499,2024-02-04,358.61,Toys
6141,1064,2025-05-31,498.74,Home
6142,,2024-06-24,356.72,Clothing
6143,1979,2024-12-26,486.84,Books
6144,1365,2025-04-11,373.03,Electronics
6145,1991,2025-09-26,260.52,Electronics
6146,1475,2025-07-18,227.64,Books
6147,1959,2025-02-14,250.13,Sports
6148,1032,2025-03-29,73.49,Toys
6149,1793,2024-04-19,488.86,Toys
6150,1521,2024-01-15,112.58,Toys
6151,1272,2023-12-24,99.33,Sports
6152,1517,2024-07-25,276.38,Clothing
6153,1464,2025-10-29,126.53,Clothing
6154,1465,2025-07-08,433.38,Books
6155,1830,2023-11-14,344.94,Sports
6156,1232,2024-07-16,233.44,Home
6157,1354,2023-11-20,21.42,Sports
6158,1468,2024-10-17,71.13,Books
6159,1317,2024-01-07,271.28,Electronics
6160,1260,2025-09-21,240.25,Books
6161,,2025-08-10,462.61,Clothing
6162,1533,2024-08-02,114.42,Books
6163,1664,2024-10-03,252.94,Clothing
6164,1391,2025-01-17,445.65,Books
6165,1461,2023-12-12,328.5,Home
6166,1894,2024-07-10,415.78,Books
6167,1508,2024-09-03,145.52,Sports
6168,1007,2025-10-06,472.0,Electronics
6169,1942,2025-03-11,215.06,Toys
6170,1063,2023-11-19,175.41,Toys
6171,1962,2024-04-24,38.38,Toys
6172,1406,2024-04-22,419.95,Clothing
6173,1834,invalid,171.87,Home
6174,1445,2024-10-18,72.52,Home
6175,1682,2024-08-07,356.06,Home
6176,1839,2025-01-04,213.29,Electronics
6177,1964,2024-11-09,257.87,Books
6178,1480,2024-03-19,86.62,Books
6179,1158,2023-11-12,86.98,Toys
6180,1925,2024-06-26,254.28,Books
6181,1807,2025-10-14,481.05,Books
6182,1305,2025-04-30,126.99,Electronics
6183,1109,2025-10-24,146.51,Clothing
6184,1741,2024-04-05,181.3,Home
6185,1815,2024-12-07,40.98,Sports
6186,1333,2024-09-18,438.33,Electronics
6187,1494,2024-12-01,332.85,Home
6188,1283,2024-08-04,284.25,Electronics
6189,1802,2025-08-12,123.67,Books
6190,1023,2024-01-24,146.86,Toys
6191,1836,2025-06-28,167.39,Sports
6192,1264,2024-02-07,495.28,Toys
6193,1595,2024-01-13,169.28,Toys
6194,1170,2025-06-02,349.46,Books
6195,1792,2024-11-25,197.82,Clothing
6196,1422,2024-01-30,158.75,Toys
6197,1300,2024-06-04,228.49,Home
6198,1338,2024-03-20,21.12,Electronics
6199,1355,2025-08-18,72.65,Clothing
6200,1919,2024-03-27,340.24,Sports
6201,1712,2025-04-14,412.56,Clothing
6202,1942,2025-06-30,493.89,Sports
6203,1533,2024-04-19,465.35,Toys
6204,1190,2024-02-25,317.13,Books
6205,1057,2024-04-13,358.81,Electronics
6206,1241,2025-07-30,264.46,Clothing
6207,1897,2024-11-09,159.34,Toys
6208,1705,2025-04-05,220.84,Toys
6209,1203,2025-01-06,348.07,Clothing
6210,1257,2025-03-29,372.88,Clothing
6211,1747,2025-09-09,118.17,Books
6212,1250,2024-03-29,499.14,Toys
6213,,2024-08-03,465.12,Books
6214,1573,2023-12-09,177.18,Clothing
6215,1110,2024-07-31,22.55,Electronics
6216,1156,2024-08-22,68.56,Home
6217,1305,2025-06-30,402.1,Books
6218,1359,2024-05-03,380.87,Home
6219,1729,2025-01-03,117.04,Home
6220,1258,2025-02-19,377.88,Toys
6221,1539,2025-07-13,missing,Sports
6222,1810,2025-04-18,319.84,Clothing
6223,1366,2024-10-31,425.28,Books
6224,1763,2023-12-07,256.24,Books
6225,1864,2024-12-24,283.02,Toys
6226,1986,2025-10-02,220.07,Clothing
6227,1290,2025-09-26,178.47,Sports
6228,1875,2024-10-15,67.25,Toys
6229,1164,2025-03-22,351.84,Books
6230,1480,2024-06-02,487.84,Clothing
6231,1429,2025-11-06,341.94,Home
6232,1559,2025-04-07,365.57,Electronics
6233,1617,2024-02-02,74.58,Sports
6234,1500,2025-05-10,272.94,Electronics
6235,1852,2025-04-19,289.21,Electronics
6236,1336,2023-11-12,401.03,Books
6237,1957,2025-08-21,432.17,Electronics
6238,1488,2024-10-17,446.03,Home
6239,1906,2024-07-06,196.84,Toys
6240,1041,2025-02-16,184.77,Sports
6241,1153,2024-08-11,98.8,Electronics
6242,1612,2024-02-05,73.43,Electronics
6243,1047,2023-12-03,424.47,Home
6244,1487,2025-04-01,130.1,Books
6245,1121,2024-01-05,31.54,Home
6246,1527,2024-12-28,46.25,Sports
6247,1186,2024-01-08,431.61,Books
6248,1075,2024-01-28,249.01,Books
6249,1433,2024-04-26,464.62,Books
6250,1915,2025-09-11,330.91,Clothing
6251,1047,2025-07-02,346.08,Sports
6252,1031,2025-04-06,448.15,Toys
6253,1751,2025-08-19,99.42,Clothing
6254,1809,2023-11-12,86.84,Books
6255,1196,invalid,273.85,Home
6256,1429,invalid,199.61,Toys
6257,1012,2024-09-16,74.26,Books
6258,1818,2024-09-05,439.01,Clothing
6259,1019,2025-06-14,31.29,Toys
6260,1300,2024-11-02,420.07,Home
6261,1319,2024-11-01,281.0,Home
6262,1650,2024-04-13,412.39,Sports
6263,1183,2024-06-21,135.94,Electronics
6264,1625,2025-05-03,136.86,Toys
6265,1938,2024-11-15,133.32,Books
6266,1187,2025-08-18,359.93,Electronics
6267,1684,2024-05-04,84.68,Books
6268,1239,2025-04-07,185.38,Electronics
6269,1917,2025-01-17,273.01,Home
6270,1269,2025-06-01,166.93,Electronics
6271,1870,2024-12-12,41.92,Sports
6272,1496,2024-07-29,323.34,Clothing
6273,1325,2025-04-21,103.64,Electronics
6274,1854,2024-03-26,473.91,Electronics
6275,1823,2025-02-20,40.9,Toys
6276,1091,2024-07-08,455.51,Electronics
6277,1949,2024-07-06,287.61,Home
6278,1913,2024-05-27,151.55,Books
6279,1487,2025-03-21,422.61,Electronics
6280,1620,2025-04-19,394.64,Books
6281,1191,2024-08-01,492.0,Clothing
6282,1989,2024-03-17,93.27,Electronics
6283,1388,2024-05-04,98.87,Books
6284,1418,2025-02-25,107.22,Clothing
6285,1176,2025-09-29,133.27,Clothing
6286,1691,2024-03-31,247.21,Home
6287,1587,2024-05-11,192.63,Clothing
6288,1052,2024-10-01,259.52,Home
6289,1970,invalid,319.32,Sports
6290,1980,2024-02-20,277.89,Sports
6291,1508,2024-07-26,65.02,Books
6292,1985,2025-09-22,414.84,Clothing
6293,1529,2025-06-01,258.71,Sports
6294,1376,2024-10-02,153.68,Clothing
6295,1150,2024-09-09,243.71,Toys
6296,1191,2024-09-01,88.54,Home
6297,1259,2024-12-11,115.72,Books
6298,1993,2024-07-26,434.53,Home
6299,1105,2024-03-20,136.52,Toys
6300,1626,2024-07-04,294.28,Home
6301,1775,2023-11-22,261.83,Books
6302,1769,2024-09-14,435.53,Books
6303,1062,invalid,463.66,Clothing
6304,1237,2024-08-05,361.28,Clothing
6305,1574,2025-04-25,472.24,Books
6306,1780,2023-12-29,342.12,Home
6307,1641,2025-07-05,440.92,Home
6308,1802,2025-10-16,286.4,Home
6309,1461,2024-09-27,296.37,Home
6310,1937,2025-09-09,322.73,Toys
6311,1660,2025-03-06,84.26,Books
6312,1485,2025-08-07,349.7,Books
6313,1771,2025-11-07,93.14,Electronics
6314,1090,2024-08-23,119.25,Toys
6315,1589,2024-01-14,151.73,Clothing
6316,1596,2025-09-13,53.9,Clothing
6317,1790,2024-11-18,246.06,Electronics
6318,1256,2024-01-29,94.12,Toys
6319,1047,2023-12-03,410.57,Books
6320,1487,2023-11-29,263.62,Home
6321,1746,2025-10-18,8.75,Books
6322,1451,2025-05-02,14.1,Toys
6323,1067,2025-04-15,399.15,Home
6324,1659,2025-02-07,72.94,Toys
6325,1043,2024-06-03,205.61,Home
6326,1086,2024-05-18,359.98,Books
6327,1909,2025-01-23,483.3,Clothing
6328,1589,2024-01-01,453.47,Books
6329,1943,invalid,264.05,Home
6330,1607,2024-04-02,323.94,Electronics
6331,1052,2025-02-17,319.22,Sports
6332,1341,2024-01-26,63.16,Electronics
6333,1305,2024-07-02,342.45,Electronics
6334,1227,2024-02-29,180.83,Books
6335,1898,2024-12-03,253.95,Electronics
